data,valor
2020-09-23,3.3921027397260266
2020-09-24,3.4743150684931514
2020-09-25,3.44458904109589
2020-09-28,3.403630136986301
2020-09-29,3.533630136986301
2020-09-30,3.382328767123288
2020-10-01,3.393452054794521
2020-10-02,3.223445205479452
2020-10-05,3.0368150684931505
2020-10-06,3.097301369863014
2020-10-07,3.102630136986301
2020-10-08,3.334897260273973
2020-10-09,3.4845547945205473
2020-10-13,3.4631506849315077
2020-10-14,3.3985136986301363
2020-10-15,3.423458904109589
2020-10-16,3.3798013698630145
2020-10-19,3.2718493150684944
2020-10-20,3.277226027397261
2020-10-21,3.2468219178082185
2020-10-22,3.2791643835616435
2020-10-23,3.267294520547945
2020-10-26,3.139602739726027
2020-10-27,3.138541095890412
2020-10-28,3.0888835616438355
2020-10-29,2.9359589041095893
2020-10-30,2.9252739726027395
2020-11-03,2.9036164383561642
2020-11-04,2.8062671232876717
2020-11-05,2.8338013698630133
2020-11-06,2.7930821917808224
2020-11-09,2.7435616438356174
2020-11-10,2.6659999999999995
2020-11-11,2.793383561643835
2020-11-12,2.8800342465753426
2020-11-13,2.8966232876712334
2020-11-16,2.822609589041096
2020-11-17,2.9101917808219184
2020-11-18,2.9321095890410955
2020-11-19,3.0503767123287666
2020-11-20,3.0253287671232885
2020-11-23,3.02667808219178
2020-11-24,2.9018493150684916
2020-11-25,2.8695000000000004
2020-11-26,2.8886095890410965
2020-11-27,2.9790684931506854
2020-11-30,2.962650684931507
2020-12-01,2.972876712328768
2020-12-02,2.978102739726027
2020-12-03,3.0329041095890403
2020-12-04,2.880102739726028
2020-12-07,2.8276301369863015
2020-12-08,2.890308219178082
2020-12-09,2.905753424657534
2020-12-10,2.77363698630137
2020-12-11,2.76413698630137
2020-12-14,2.8182534246575344
2020-12-15,2.8669589041095893
2020-12-16,2.868082191780821
2020-12-17,2.8060479452054787
2020-12-18,2.7267808219178074
2020-12-21,2.696424657534247
2020-12-22,2.6811780821917806
2020-12-23,2.686671232876712
2020-12-28,2.702897260273973
2020-12-29,2.6642808219178082
2020-12-30,2.5755479452054786
2021-01-04,2.538608071135431
2021-01-05,2.5465971272229817
2021-01-06,2.4895793433652527
2021-01-07,2.557462380300957
2021-01-08,2.70032831737346
2021-01-11,2.6690287277701774
2021-01-12,2.5274247606019156
2021-01-13,2.540547195622435
2021-01-14,2.433960328317374
2021-01-15,2.3078248974008213
2021-01-18,2.2878009575923386
2021-01-19,2.261467168262655
2021-01-20,2.3137209302325576
2021-01-21,2.342421340629274
2021-01-22,2.518676470588235
2021-01-26,2.5206395348837205
2021-01-27,2.5831600547195617
2021-01-28,2.4827086183310536
2021-01-29,2.564442544459644
2021-02-01,2.481826265389877
2021-02-02,2.4365355677154588
2021-02-03,2.424965800273598
2021-02-04,2.5124658002735982
2021-02-05,2.465410396716826
2021-02-08,2.3706124314442407
2021-02-09,2.5257084095063984
2021-02-10,2.5409734917733084
2021-02-11,2.563784277879342
2021-02-12,2.614282449725777
2021-02-17,2.595822669104205
2021-02-18,2.5823217550274222
2021-02-19,2.5096892138939673
2021-02-22,2.616032906764169
2021-02-23,2.5181809872029257
2021-02-24,2.6360466179159046
2021-02-25,2.7572257769652664
2021-02-26,2.629899451553931
2021-03-01,2.548030164533821
2021-03-02,2.5174588665447892
2021-03-03,2.5546069469835464
2021-03-04,2.594040219378427
2021-03-05,2.553546617915904
2021-03-08,2.390543875685558
2021-03-09,2.401750457038391
2021-03-10,2.390287934186472
2021-03-11,2.21648537477148
2021-03-12,2.21876142595978
2021-03-15,2.201585923217551
2021-03-16,2.128624314442413
2021-03-17,2.140566727605119
2021-03-18,1.9365813528336373
2021-03-19,1.878564899451555
2021-03-22,2.0627970749542968
2021-03-23,2.162897623400367
2021-03-24,2.214323583180988
2021-03-25,2.3249177330895803
2021-03-26,2.3509643510054836
2021-03-29,2.3000548446069464
2021-03-30,2.3466499085923225
2021-03-31,2.4154798903107872
2021-04-01,2.442691956124313
2021-04-05,2.371540219378428
2021-04-06,2.397006398537476
2021-04-07,2.408318098720292
2021-04-08,2.4378290676416814
2021-04-09,2.599584095063987
2021-04-12,2.5812522851919555
2021-04-13,2.4798674588665452
2021-04-14,2.484826325411335
2021-04-15,2.566019195612431
2021-04-16,2.5712294332723955
2021-04-19,2.4704433272394883
2021-04-20,2.453724862888482
2021-04-22,2.4703564899451553
2021-04-23,2.4439808043875697
2021-04-26,2.400443327239488
2021-04-27,2.3760877513711156
2021-04-28,2.3788985374771485
2021-04-29,2.4402102376599624
